Coin,classification_open,action_open,action_close,classification_close,count_trades,avg_pnl,total_pnl,win_rate
USUAL,Extreme Greed,open_long,close_long,Extreme Greed,210,15.429026066666664,5091.578602,0.3303030303030303
USUAL,Extreme Greed,open_short,close_short,Extreme Greed,256,148.81963760169492,70242.868948,0.7584745762711864
VINE,Extreme Fear,open_long,close_long,Extreme Fear,285,11.584712964451317,7495.309288,0.874806800618238
VINE,Extreme Fear,open_short,close_short,Extreme Fear,319,0.3362408621103117,280.424879,0.013189448441247
VINE,Fear,open_long,close_long,Fear,285,12.258019773388774,5896.107511,0.7941787941787942
VINE,Fear,open_short,close_short,Fear,319,1.4549729045454542,640.1880779999999,0.05
VINE,Neutral,open_long,close_long,Neutral,268,17.700218846994535,6478.280098,0.8524590163934426
VINE,Neutral,open_short,close_short,Neutral,276,0.7626082469437651,311.906773,0.0293398533007334
VINE,Greed,open_long,close_long,Greed,286,10.290393554054054,10660.847722,0.8359073359073359
VINE,Greed,open_short,close_short,Greed,319,0.7064728681148177,910.643527,0.0240496508921644
VINE,Extreme Greed,open_long,close_long,Extreme Greed,282,12.230913932584269,4354.20536,0.8370786516853933
VINE,Extreme Greed,open_short,close_short,Extreme Greed,319,0.7220055270588234,306.85234899999995,0.0258823529411764
VIRTUAL,Extreme Fear,open_long,close_long,Extreme Fear,266,70.33639323908524,33831.805148,0.6985446985446986
VIRTUAL,Extreme Fear,open_short,close_short,Extreme Fear,159,-4.003689482758621,-1161.06995,0.6103448275862069
VIRTUAL,Fear,open_long,close_long,Fear,219,9.345893548172755,5626.227916,0.2126245847176079
VIRTUAL,Fear,open_short,close_short,Fear,162,31.29471284792627,13581.905376,0.7511520737327189
VIRTUAL,Neutral,open_long,close_long,Neutral,198,61.23029409578544,15981.106759,0.7203065134099617
VIRTUAL,Neutral,open_short,close_short,Neutral,108,44.34066923178808,6695.441054,0.5827814569536424
VIRTUAL,Greed,open_long,close_long,Greed,299,43.613756815059446,33015.613909,0.439894319682959
VIRTUAL,Greed,open_short,close_short,Greed,175,-27.49784924712644,-9569.251538,0.5229885057471264
VIRTUAL,Extreme Greed,open_long,close_long,Extreme Greed,245,71.97424870168066,34259.742382,0.7668067226890757
VIRTUAL,Extreme Greed,open_short,close_short,Extreme Greed,161,19.89087170967742,4932.936184,0.6008064516129032
VVV,Extreme Fear,open_long,close_long,Extreme Fear,37,26.314905972972973,1947.303042,0.7567567567567568
VVV,Extreme Fear,open_short,close_short,Extreme Fear,16,35.732040294117645,1214.88937,0.8235294117647058
VVV,Fear,open_long,close_long,Fear,59,25.604614640625,3277.390674,0.9296875
VVV,Fear,open_short,close_short,Fear,16,40.5599575,1135.67881,0.8928571428571429
VVV,Neutral,open_long,close_long,Neutral,32,20.018551423728816,1181.094534,0.847457627118644
VVV,Neutral,open_short,close_short,Neutral,6,13.20176,79.21056,0.5
VVV,Greed,open_long,close_long,Greed,59,27.16266679190751,4699.141355,0.8439306358381503
VVV,Greed,open_short,close_short,Greed,16,35.732040294117645,1822.334055,0.8235294117647058
VVV,Extreme Greed,open_long,close_long,Extreme Greed,59,25.58739540322581,1586.418515,0.8548387096774194
VVV,Extreme Greed,open_short,close_short,Extreme Greed,16,35.732040294117645,607.4446849999999,0.8235294117647058
W,Extreme Fear,open_long,close_long,Extreme Fear,295,-0.1329123482993197,-97.690576,0.0
W,Extreme Fear,open_short,close_short,Extreme Fear,175,7.532294634567901,3050.579327,0.9851851851851852
W,Fear,open_long,close_long,Fear,291,-0.135070459039548,-95.629885,0.0
W,Fear,open_short,close_short,Fear,173,7.536111103535354,2984.299997,0.9848484848484848
W,Neutral,open_long,close_long,Neutral,294,-0.1315788747731397,-72.49996,0.0
W,Neutral,open_short,close_short,Neutral,169,5.7180215156794425,1641.072175,0.9790940766550522
W,Greed,open_long,close_long,Greed,157,-0.1332030464480874,-48.752315,0.0
W,Greed,open_short,close_short,Greed,99,12.404732118644068,2927.51678,1.0
W,Extreme Greed,open_long,close_long,Extreme Greed,182,-0.1305043062200957,-27.2754,0.0
W,Extreme Greed,open_short,close_short,Extreme Greed,109,3.351272682170543,432.314176,0.9767441860465116
WCT,Extreme Fear,open_long,close_long,Extreme Fear,20,-0.14317195,-2.863439,0.0
WCT,Extreme Fear,open_short,close_short,Extreme Fear,26,58.80739503846154,1528.992271,1.0
WCT,Fear,open_long,close_long,Fear,20,-0.14317195,-8.590317,0.0
WCT,Fear,open_short,close_short,Fear,26,58.80739503846154,4586.976813,1.0
WCT,Neutral,open_long,close_long,Neutral,0,,0.0,
WCT,Neutral,open_short,close_short,Neutral,0,,0.0,
WCT,Greed,open_long,close_long,Greed,20,-0.14317195,-11.453756,0.0
WCT,Greed,open_short,close_short,Greed,26,58.80739503846154,6115.969084,1.0
WCT,Extreme Greed,open_long,close_long,Extreme Greed,0,,0.0,
WCT,Extreme Greed,open_short,close_short,Extreme Greed,0,,0.0,
WIF,Extreme Fear,open_long,close_long,Extreme Fear,102,0.4230527375565605,93.49465499999988,0.751131221719457
WIF,Extreme Fear,open_short,close_short,Extreme Fear,110,46.73227843981481,10094.172143,0.5509259259259259
WIF,Fear,open_long,close_long,Fear,102,21.66895013469388,5308.892783,0.7877551020408163
WIF,Fear,open_short,close_short,Fear,127,55.78002216262976,16120.426405,0.7681660899653979
WIF,Neutral,open_long,close_long,Neutral,49,26.09547995180723,2165.924836,0.7590361445783133
WIF,Neutral,open_short,close_short,Neutral,89,69.06351711347517,9737.955913,0.900709219858156
WIF,Greed,open_long,close_long,Greed,77,16.658823309859155,3548.329365,0.6291079812206573
WIF,Greed,open_short,close_short,Greed,114,25.884385304761903,8153.581371,0.3682539682539683
WIF,Extreme Greed,open_long,close_long,Extreme Greed,91,21.44778465909091,2831.107575,0.8787878787878788
WIF,Extreme Greed,open_short,close_short,Extreme Greed,117,65.95318390594059,13322.543149,0.7425742574257426
WLD,Extreme Fear,open_long,close_long,Extreme Fear,619,3.9878675594405593,6843.180732,0.0209790209790209
WLD,Extreme Fear,open_short,close_short,Extreme Fear,515,14.270690276371308,20292.921573,0.7278481012658228
WLD,Fear,open_long,close_long,Fear,619,10.252204610032363,19007.587347,0.1024811218985976
WLD,Fear,open_short,close_short,Fear,555,22.91915395381385,32751.471,0.7431770468859342
WLD,Neutral,open_long,close_long,Neutral,556,5.056279009197325,6047.309695,0.0919732441471571
WLD,Neutral,open_short,close_short,Neutral,455,10.508923827722771,10614.013066,0.7920792079207921
WLD,Greed,open_long,close_long,Greed,633,9.815770035997884,18541.989598,0.1296982530439386
WLD,Greed,open_short,close_short,Greed,561,5.502756818917552,10878.950231,0.5285786545270612
WLD,Extreme Greed,open_long,close_long,Extreme Greed,394,14.296121385628744,11937.261357,0.1700598802395209
WLD,Extreme Greed,open_short,close_short,Extreme Greed,306,42.378241056179775,22629.980724,0.9288389513108616
XAI,Extreme Fear,open_long,close_long,Extreme Fear,0,,0.0,
XAI,Extreme Fear,open_short,close_short,Extreme Fear,3,349.72306733333335,2098.338404,1.0
XAI,Fear,open_long,close_long,Fear,3,8.198212666666667,98.378552,1.0
XAI,Fear,open_short,close_short,Fear,3,349.72306733333335,3147.507606,1.0
XAI,Neutral,open_long,close_long,Neutral,3,8.198212666666667,24.594638,1.0
XAI,Neutral,open_short,close_short,Neutral,0,,0.0,
XAI,Greed,open_long,close_long,Greed,3,8.198212666666667,24.594638,1.0
XAI,Greed,open_short,close_short,Greed,3,349.72306733333335,1049.169202,1.0
XAI,Extreme Greed,open_long,close_long,Extreme Greed,3,8.198212666666667,49.189276,1.0
XAI,Extreme Greed,open_short,close_short,Extreme Greed,3,349.72306733333335,2098.338404,1.0
XRP,Extreme Fear,open_long,close_long,Extreme Fear,538,-17.74808040460879,-33117.918035,0.07502679528403
XRP,Extreme Fear,open_short,close_short,Extreme Fear,537,5.892145660194175,10924.038054,0.4606256742179072
XRP,Fear,open_long,close_long,Fear,522,-6.3155763333333335,-7768.158890000001,0.1861788617886179
XRP,Fear,open_short,close_short,Fear,578,28.419973234228188,42345.760119,0.5966442953020135
XRP,Neutral,open_long,close_long,Neutral,191,1.5671056849315068,571.993575,0.1616438356164383
XRP,Neutral,open_short,close_short,Neutral,219,66.75833835142119,25835.476942,0.751937984496124
XRP,Greed,open_long,close_long,Greed,555,-16.70031806361186,-30979.090008000003,0.1018867924528302
XRP,Greed,open_short,close_short,Greed,567,0.245519241735537,475.32525199999975,0.4648760330578512
XRP,Extreme Greed,open_long,close_long,Extreme Greed,553,-9.622906397655546,-10671.803195,0.1018935978358882
XRP,Extreme Greed,open_short,close_short,Extreme Greed,582,23.576190609821428,26405.333483,0.5821428571428572
YGG,Extreme Fear,open_long,close_long,Extreme Fear,7,-0.117090625,-0.936725,0.0
YGG,Extreme Fear,open_short,close_short,Extreme Fear,9,9.870755923076924,128.319827,1.0
YGG,Fear,open_long,close_long,Fear,7,-0.0572166666666666,-1.0299,0.0
YGG,Fear,open_short,close_short,Fear,21,52.94936620689656,3071.0632400000004,1.0
YGG,Neutral,open_long,close_long,Neutral,5,-0.0906225714285714,-0.634358,0.0
YGG,Neutral,open_short,close_short,Neutral,18,69.30055945238095,2910.623497,1.0
YGG,Greed,open_long,close_long,Greed,7,-0.0638316,-0.638316,0.0
YGG,Greed,open_short,close_short,Greed,10,10.395942615384616,135.147254,1.0
YGG,Extreme Greed,open_long,close_long,Extreme Greed,4,-0.1247105714285714,-0.8729739999999999,0.0
YGG,Extreme Greed,open_short,close_short,Extreme Greed,19,56.459868777777785,2032.5552760000005,1.0
ZEN,Extreme Fear,open_long,close_long,Extreme Fear,4,-0.18865125,-0.754605,0.0
ZEN,Extreme Fear,open_short,close_short,Extreme Fear,8,2.001051625,16.008413,1.0
ZEN,Fear,open_long,close_long,Fear,11,-78.65035784210527,-1494.356799,0.0
ZEN,Fear,open_short,close_short,Fear,16,1.4579637741935485,45.196877,1.0
ZEN,Neutral,open_long,close_long,Neutral,7,-213.15614057142852,-2984.185968,0.0
ZEN,Neutral,open_short,close_short,Neutral,11,0.18825125,3.765025,1.0
ZEN,Greed,open_long,close_long,Greed,11,-165.83003183333335,-5969.881146000001,0.0
ZEN,Greed,open_short,close_short,Greed,16,0.6397251923076923,33.26571,1.0
ZEN,Extreme Greed,open_long,close_long,Extreme Greed,11,-135.7134171818182,-1492.847589,0.0
ZEN,Extreme Greed,open_short,close_short,Extreme Greed,16,0.9600372941176472,16.320634000000002,1.0
ZEREBRO,Extreme Fear,open_long,close_long,Extreme Fear,150,26.361019598484848,6959.309174,0.6856060606060606
ZEREBRO,Extreme Fear,open_short,close_short,Extreme Fear,244,39.55155920062696,12616.947385,0.8808777429467085
ZEREBRO,Fear,open_long,close_long,Fear,284,17.25738981929556,11269.075552,0.7856049004594181
ZEREBRO,Fear,open_short,close_short,Fear,308,39.20727820384205,36737.219677,0.9092849519743864
ZEREBRO,Neutral,open_long,close_long,Neutral,229,20.497500282828284,8117.010112,0.75
ZEREBRO,Neutral,open_short,close_short,Neutral,210,26.628096625,10438.213877,0.8316326530612245
ZEREBRO,Greed,open_long,close_long,Greed,284,19.195139685520363,16968.503482,0.7771493212669683
ZEREBRO,Greed,open_short,close_short,Greed,305,23.8835037154195,21065.250277,0.8696145124716553
ZEREBRO,Extreme Greed,open_long,close_long,Extreme Greed,251,22.514871111597376,10289.296098,0.9562363238512036
ZEREBRO,Extreme Greed,open_short,close_short,Extreme Greed,218,45.63830223194748,20856.70412,0.8971553610503282
ZETA,Extreme Fear,open_long,close_long,Extreme Fear,24,52.72101628,1318.025407,0.96
ZETA,Extreme Fear,open_short,close_short,Extreme Fear,1,5.252328,5.252328,1.0
ZETA,Fear,open_long,close_long,Fear,39,48.38069109482758,5612.160167,0.956896551724138
ZETA,Fear,open_short,close_short,Fear,168,10.024225158227848,3167.65515,0.9936708860759492
ZETA,Neutral,open_long,close_long,Neutral,45,66.92884335576923,6960.599709,0.9519230769230768
ZETA,Neutral,open_short,close_short,Neutral,169,11.654472720763724,4883.22407,0.9904534606205252
ZETA,Greed,open_long,close_long,Greed,24,48.68490164285714,4089.531738,0.8690476190476191
ZETA,Greed,open_short,close_short,Greed,170,11.53822406561086,5099.895037,0.9819004524886876
ZETA,Extreme Greed,open_long,close_long,Extreme Greed,41,57.103295333333335,2569.64829,1.0
ZETA,Extreme Greed,open_short,close_short,Extreme Greed,169,10.206774819047618,3215.134068,1.0
ZK,Extreme Fear,open_long,close_long,Extreme Fear,21,-0.0210878837209302,-0.906779,0.0
ZK,Extreme Fear,open_short,close_short,Extreme Fear,32,3.2251115555555554,174.156024,0.925925925925926
ZK,Fear,open_long,close_long,Fear,21,-0.0234920222222222,-1.057141,0.0
ZK,Fear,open_short,close_short,Fear,32,3.001080486486486,222.079956,0.945945945945946
ZK,Neutral,open_long,close_long,Neutral,0,,0.0,
ZK,Neutral,open_short,close_short,Neutral,0,,0.0,
ZK,Greed,open_long,close_long,Greed,21,-0.02460764,-0.615191,0.0
ZK,Greed,open_short,close_short,Greed,32,3.0513373636363634,100.694133,0.9393939393939394
ZK,Extreme Greed,open_long,close_long,Extreme Greed,21,-0.0209207073170731,-0.857749,0.0
ZK,Extreme Greed,open_short,close_short,Extreme Greed,32,3.118775428571429,196.482852,0.9365079365079364
ZORA,Extreme Fear,open_long,close_long,Extreme Fear,66,8.732923557142858,1222.609298,0.3142857142857143
ZORA,Extreme Fear,open_short,close_short,Extreme Fear,73,81.20261105263158,12342.79688,0.986842105263158
ZORA,Fear,open_long,close_long,Fear,66,8.732923557142858,611.304649,0.3142857142857143
ZORA,Fear,open_short,close_short,Fear,73,67.63523386734694,6628.252919,0.9897959183673468
ZORA,Neutral,open_long,close_long,Neutral,0,,0.0,
ZORA,Neutral,open_short,close_short,Neutral,22,20.766112681818186,456.854479,1.0
ZORA,Greed,open_long,close_long,Greed,66,8.732923557142858,3056.523245,0.3142857142857143
ZORA,Greed,open_short,close_short,Greed,73,89.11691441071427,29943.283242,0.9851190476190476
ZORA,Extreme Greed,open_long,close_long,Extreme Greed,0,,0.0,
ZORA,Extreme Greed,open_short,close_short,Extreme Greed,0,,0.0,
ZRO,Extreme Fear,open_long,close_long,Extreme Fear,506,311.52914014683546,246108.020716,0.4430379746835443
ZRO,Extreme Fear,open_short,close_short,Extreme Fear,380,-2.238265580582525,-1152.7067740000002,0.3300970873786408
ZRO,Fear,open_long,close_long,Fear,506,219.32972647079805,491956.576474,0.3727151136870263
ZRO,Fear,open_short,close_short,Fear,380,-5.233652530612245,-8206.367168,0.2640306122448979
ZRO,Neutral,open_long,close_long,Neutral,505,301.1373234023392,257472.411509,0.4116959064327485
ZRO,Neutral,open_short,close_short,Neutral,377,-4.8949137808418,-3372.595595,0.2612481857764877
ZRO,Greed,open_long,close_long,Greed,493,201.6317434710813,240546.669961,0.4576697401508801
ZRO,Greed,open_short,close_short,Greed,380,0.8716796920777277,583.1537139999998,0.4260089686098655
ZRO,Extreme Greed,open_long,close_long,Extreme Greed,56,658.5177789693877,64534.742339,0.8979591836734694
ZRO,Extreme Greed,open_short,close_short,Extreme Greed,12,13.386060866666666,200.790913,0.6666666666666666
kBONK,Extreme Fear,open_long,close_long,Extreme Fear,445,36.99050858087488,36361.669935,0.3865717192268565
kBONK,Extreme Fear,open_short,close_short,Extreme Fear,560,2.433805735714285,3748.060833,0.2675324675324675
kBONK,Fear,open_long,close_long,Fear,473,48.32656835319454,67318.909716,0.5218951902368988
kBONK,Fear,open_short,close_short,Fear,585,27.89481203673469,41005.373694,0.5482993197278911
kBONK,Neutral,open_long,close_long,Neutral,336,40.03352412615956,21578.069504,0.4304267161410018
kBONK,Neutral,open_short,close_short,Neutral,255,49.42505568656716,19868.872386,0.8333333333333334
kBONK,Greed,open_long,close_long,Greed,419,14.529734254187913,19949.325131,0.1711580480699198
kBONK,Greed,open_short,close_short,Greed,546,-4.752119732777956,-14831.365686,0.1477090676065363
kBONK,Extreme Greed,open_long,close_long,Extreme Greed,341,59.65650332587412,42654.399878,0.6629370629370629
kBONK,Extreme Greed,open_short,close_short,Extreme Greed,289,51.623979579684764,29477.29234,0.8423817863397548
kFLOKI,Extreme Fear,open_long,close_long,Extreme Fear,18,86.12530355555556,3100.510928,1.0
kFLOKI,Extreme Fear,open_short,close_short,Extreme Fear,13,3.41558884,85.389721,0.12
kFLOKI,Fear,open_long,close_long,Fear,18,70.48407526086956,1621.133731,1.0
kFLOKI,Fear,open_short,close_short,Fear,13,5.164021789473684,98.116414,0.2631578947368421
kFLOKI,Neutral,open_long,close_long,Neutral,0,,0.0,
kFLOKI,Neutral,open_short,close_short,Neutral,2,25.2297745,50.459549,1.0
kFLOKI,Greed,open_long,close_long,Greed,18,97.73008583870968,3029.632661,1.0
kFLOKI,Greed,open_short,close_short,Greed,13,5.777874608695652,132.89111599999998,0.1739130434782608
kFLOKI,Extreme Greed,open_long,close_long,Extreme Greed,18,86.12530355555556,3100.510928,1.0
kFLOKI,Extreme Greed,open_short,close_short,Extreme Greed,12,-0.3266945652173913,-7.513975,0.0434782608695652
kNEIRO,Extreme Fear,open_long,close_long,Extreme Fear,0,,0.0,
kNEIRO,Extreme Fear,open_short,close_short,Extreme Fear,3,1.721990666666667,5.165972,0.6666666666666666
kNEIRO,Fear,open_long,close_long,Fear,0,,0.0,
kNEIRO,Fear,open_short,close_short,Fear,3,1.058997142857143,7.412980000000001,0.5714285714285714
kNEIRO,Neutral,open_long,close_long,Neutral,0,,0.0,
kNEIRO,Neutral,open_short,close_short,Neutral,3,1.721990666666667,5.165972,0.6666666666666666
kNEIRO,Greed,open_long,close_long,Greed,0,,0.0,
kNEIRO,Greed,open_short,close_short,Greed,3,2.6501816,13.250908,0.8
kNEIRO,Extreme Greed,open_long,close_long,Extreme Greed,0,,0.0,
kNEIRO,Extreme Greed,open_short,close_short,Extreme Greed,3,1.721990666666667,5.165972,0.6666666666666666
kPEPE,Extreme Fear,open_long,close_long,Extreme Fear,531,16.91688395223325,27270.016931,0.5012406947890818
kPEPE,Extreme Fear,open_short,close_short,Extreme Fear,571,-6.894842549382716,-12286.609423,0.0959595959595959
kPEPE,Fear,open_long,close_long,Fear,464,36.520460875,38565.606684,0.4943181818181818
kPEPE,Fear,open_short,close_short,Fear,516,19.183801653688526,18723.390414,0.2377049180327868
kPEPE,Neutral,open_long,close_long,Neutral,414,21.64105936197183,15365.152147,0.4380281690140845
kPEPE,Neutral,open_short,close_short,Neutral,356,22.275818007380074,12073.49336,0.1605166051660516
kPEPE,Greed,open_long,close_long,Greed,519,14.696507554332875,21368.721984,0.3576341127922971
kPEPE,Greed,open_short,close_short,Greed,576,-9.470904722266244,-23904.563519,0.0800316957210776
